@attribute measureOutOfBagError numeric
@attribute measureExtraArcs numeric
@attribute measureMissingArcs numeric
@attribute measureReversedArcs numeric
@attribute measureDivergence numeric
@attribute measureBayesScore numeric
@attribute measureBDeuScore numeric
@attribute measureMDLScore numeric
@attribute measureAICScore numeric
@attribute measureEntropyScore numeric

@data

Conocimiento,6,10,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20180909.0224,45,5,4,1,0,80,20,0,0,0.389831,0.400813,96.431949,94.546223,3.956159,3.653903,0.302256,0.791232,0.730781,0.060451,0.151932,0.030386,3.840385,1,4,1,1,0,0,0,0,0.8,1,0.888889,?,0.75,0.95,0.8,0.8,0.2,0.2,?,0.8,?,?,0.75,0.86,?,0.8,0,0,0,0,0,0,7221,6309,2589,100,100,?,?,?,?,?,0,0,0,0,-197.429629,-209.454932,-214.531607,-200.981638,-185.981638
Conocimiento,7,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20180909.0224,45,5,3,2,0,60,40,0,-0.25,0.397425,0.482133,98.310304,113.728488,3.956159,4.736158,-0.779999,0.791232,0.947232,-0.156,-0.257066,-0.051413,-6.497869,0.75,3,1,1,0,0,0.25,1,0.75,0.75,0.75,-0.25,0.25,0.804167,0.6,0.85,0.15,0.4,0.6,0.6,0.6,-0.25,0.25,0.693333,0.375,0.6,0,0,0,0,0,0,7221,6309,2589,100,90,?,?,?,?,?,0,0,0,0,-191.312254,-203.337557,-209.170801,-195.620832,-180.620832
Conocimiento,7,2,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20180909.0224,45,5,5,0,0,100,0,0,1,0.293462,0.323945,72.593207,76.414159,3.956159,2.634663,1.321496,0.791232,0.526933,0.264299,1.321496,0.264299,33.403513,1,4,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0.01,0,10,0,7221,6309,2589,100,90,?,?,?,?,?,0,0,0,0,-196.951294,-208.976597,-214.093928,-200.543959,-185.543959
Conocimiento,7,3,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20180909.0224,45,5,4,1,0,80,20,0,0,0.239731,0.311517,59.301986,73.482572,3.956159,2.260178,1.695981,0.791232,0.452036,0.339196,1.695981,0.339196,42.869385,1,4,1,1,0,0,0,0,0.8,1,0.888889,?,1,1,0.8,0.8,0.2,0.2,?,0.8,?,?,1,1,?,0.8,0,0,0,0,0,0,7221,6309,2589,100,80,?,?,?,?,?,0,0,0,0,-196.892486,-208.917789,-214.011842,-200.461874,-185.461874
Conocimiento,7,4,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20180909.0224,45,5,4,1,0,80,20,0,0,0.215735,0.36574,53.366048,86.273017,3.956159,2.699992,1.256167,0.791232,0.539998,0.251233,1.686069,0.337214,42.618835,1,4,1,1,0,0,0,0,0.8,1,0.888889,?,0.875,0.95,0.8,0.8,0.2,0.2,?,0.8,?,?,0.875,0.86,?,0.8,0.001,0,0,0,0,0,7221,6309,2589,100,70,?,?,?,?,?,0,0,0,0,-191.179978,-203.205281,-208.638607,-195.088638,-180.088638
Conocimiento,7,5,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20180909.0224,45,5,3,2,0,60,40,0,0.285714,0.432045,0.483244,93.147358,97.325161,4.959163,4.738698,0.220465,0.991833,0.94774,0.044093,0.318547,0.063709,6.42341,0.333333,1,0,0,1,2,0.666667,2,1,0.333333,0.5,0.408248,0.916667,0.916667,0.6,0.266667,0.733333,0.4,0.8,0.6,0.566667,0.408248,0.916667,0.883333,0.583333,0.6,0,0,0,0,0,0,7221,6309,2589,100,100,?,?,?,?,?,0,0,0,0,-189.780995,-201.806298,-207.458163,-193.908194,-178.908194
Conocimiento,7,6,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20180909.0224,45,5,4,1,0,80,20,0,0.545455,0.30662,0.366737,66.106054,73.860713,4.959163,2.972947,1.986216,0.991833,0.594589,0.397243,1.986216,0.397243,40.051428,1,3,0.5,1,0.5,1,0,0,0.75,1,0.857143,0.612372,1,1,0.8,0.3,0.7,0.2,0.85,0.8,0.780952,0.612372,1,1,0.761905,0.8,0,0,0,0,0,0,7221,6309,2589,100,90,?,?,?,?,?,0,0,0,0,-190.108956,-202.134259,-207.714109,-194.16414,-179.16414
Conocimiento,7,7,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20180909.0224,45,5,3,2,0,60,40,0,0,0.473879,0.564985,102.166526,113.787806,4.959163,6.285306,-1.326143,0.991833,1.257061,-0.265229,-0.305399,-0.06108,-6.158284,1,3,1,2,0,0,0,0,0.6,1,0.75,?,0.333333,0.7,0.6,0.6,0.4,0.4,?,0.6,?,?,0.333333,0.586667,?,0.6,0,0,0,0,0,0,7221,6309,2589,100,90,?,?,?,?,?,0,0,0,0,-186.638577,-198.66388,-204.737828,-191.187859,-176.187859
Conocimiento,7,8,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20180909.0224,45,5,3,2,0,60,40,0,0,0.37262,0.457317,80.335461,92.103459,4.959163,4.156132,0.803031,0.991833,0.831226,0.160606,0.985307,0.197061,19.868419,1,3,1,2,0,0,0,0,0.6,1,0.75,?,0.916667,0.916667,0.6,0.6,0.4,0.4,?,0.6,?,?,0.916667,0.883333,?,0.6,0,0,0,0,0,0,7221,6309,2589,100,90,?,?,?,?,?,0,0,0,0,-196.216376,-208.241679,-213.417486,-199.867517,-184.867517
Conocimiento,7,9,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20180909.0224,45,5,3,2,0,60,40,0,0.166667,0.334443,0.406025,72.104661,81.77341,4.959163,3.43019,1.528974,0.991833,0.686038,0.305795,1.329506,0.265901,26.809082,0.666667,2,0.5,1,0.5,1,0.333333,1,0.666667,0.666667,0.666667,0.166667,0.833333,0.916667,0.6,0.433333,0.566667,0.4,0.6,0.6,0.6,0.166667,0.833333,0.883333,0.583333,0.6,0.001,0,0,0,0,0,7221,6309,2589,100,100,?,?,?,?,?,0,0,0,0,-185.774766,-197.800069,-204.16496,-190.614992,-175.614992
Conocimiento,7,10,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20180909.0224,45,5,4,1,0,80,20,0,0.545455,0.404065,0.41543,87.114903,83.667619,4.959163,3.833688,1.125475,0.991833,0.766738,0.225095,0.775519,0.155104,15.638098,1,3,0.5,1,0.5,1,0,0,0.75,1,0.857143,0.612372,0.916667,0.916667,0.8,0.3,0.7,0.2,0.85,0.8,0.780952,0.612372,0.916667,0.883333,0.761905,0.8,0,0,0,0,0,0,7221,6309,2589,100,100,?,?,?,?,?,0,0,0,0,-193.75249,-205.777793,-211.075875,-197.525906,-182.525906
Conocimiento,8,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20180909.0224,45,5,4,1,0,80,20,0,0,0.175804,0.264493,43.48846,62.390152,3.956159,1.647525,2.308634,0.791232,0.329505,0.461727,2.308634,0.461727,58.355428,1,4,1,1,0,0,0,0,0.8,1,0.888889,?,1,1,0.8,0.8,0.2,0.2,?,0.8,?,?,1,1,?,0.8,0.001,0,0,0,0,0,7221,6309,2589,100,70,?,?,?,?,?,0,0,0,0,-193.914345,-205.939648,-211.202355,-197.652386,-182.652386
Conocimiento,8,2,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20180909.0224,45,5,3,2,0,60,40,0,0.285714,0.365444,0.408828,90.399311,96.436888,3.956159,3.551031,0.405128,0.791232,0.710206,0.081026,0.095302,0.01906,2.408961,0.5,2,0,0,1,1,0.5,2,1,0.5,0.666667,0.408248,0.625,0.8875,0.6,0.1,0.9,0.4,0.866667,0.6,0.633333,0.408248,0.625,0.776667,0.583333,0.6,0,0,0,0,0,0,7221,6309,2589,100,90,?,?,?,?,?,0,0,0,0,-195.840786,-207.866089,-212.997045,-199.447077,-184.447077
Conocimiento,8,3,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20180909.0224,45,5,4,1,0,80,20,0,0,0.305533,0.351376,75.57927,82.884663,3.956159,2.865384,1.090775,0.791232,0.573077,0.218155,1.090775,0.218155,27.571577,1,4,1,1,0,0,0,0,0.8,1,0.888889,?,1,1,0.8,0.8,0.2,0.2,?,0.8,?,?,1,1,?,0.8,0,0,0,0,0,0,7221,6309,2589,100,90,?,?,?,?,?,0,0,0,0,-197.704382,-209.729685,-214.797089,-201.24712,-186.24712
Conocimiento,8,4,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20180909.0224,45,5,3,2,0,60,40,0,-0.25,0.321806,0.404202,79.604688,95.345799,3.956159,3.371682,0.584477,0.791232,0.674336,0.116895,0.472317,0.094463,11.938785,0.75,3,1,1,0,0,0.25,1,0.75,0.75,0.75,-0.25,0.75,0.95,0.6,0.85,0.15,0.4,0.6,0.6,0.6,-0.25,0.75,0.86,0.375,0.6,0,0,0,0,0,0,7221,6309,2589,100,90,?,?,?,?,?,0,0,0,0,-182.1934,-194.218703,-200.976034,-187.426065,-172.426065
Conocimiento,8,5,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20180909.0224,45,5,3,2,0,60,40,0,0,0.476676,0.531993,102.769692,107.143383,4.959163,5.665995,-0.706832,0.991833,1.133199,-0.141366,-0.117448,-0.02349,-2.368299,1,3,1,2,0,0,0,0,0.6,1,0.75,?,0.166667,0.533333,0.6,0.6,0.4,0.4,?,0.6,?,?,0.166667,0.45,?,0.6,0,0,0,0,0,0,7221,6309,2589,100,100,?,?,?,?,?,0,0,0,0,-191.059787,-203.08509,-209.102637,-195.552669,-180.552669
Conocimiento,8,6,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20180909.0224,45,5,2,3,0,40,60,0,-0.153846,0.515609,0.584131,111.163474,117.643777,4.959163,6.706097,-1.746934,0.991833,1.341219,-0.349387,-0.800616,-0.160123,-16.144168,0.333333,1,0.5,1,0.5,1,0.666667,2,0.5,0.333333,0.4,-0.166667,0.5,0.755556,0.4,0.566667,0.433333,0.6,0.433333,0.4,0.4,-0.166667,0.5,0.653333,0.4,0.4,0,0,0,0,0,0,7221,6309,2589,100,100,?,?,?,?,?,0,0,0,0,-187.415353,-199.440656,-205.183598,-191.633629,-176.633629
Conocimiento,8,7,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20180909.0224,45,5,4,1,0,80,20,0,0.545455,0.278693,0.382634,60.085276,77.062409,4.959163,3.110235,1.848928,0.991833,0.622047,0.369786,2.101935,0.420387,42.384868,1,3,0.5,1,0.5,1,0,0,0.75,1,0.857143,0.612372,0.833333,0.916667,0.8,0.3,0.7,0.2,0.85,0.8,0.780952,0.612372,0.833333,0.883333,0.761905,0.8,0,0,0,0,0,0,7221,6309,2589,100,80,?,?,?,?,?,0,0,0,0,-195.019259,-207.044562,-212.259598,-198.709629,-183.709629
Conocimiento,8,8,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20180909.0224,45,5,3,2,0,60,40,0,0.166667,0.403324,0.476764,86.955197,96.020175,4.959163,4.460363,0.4988,0.991833,0.892073,0.09976,0.304541,0.060908,6.140979,0.666667,2,0.5,1,0.5,1,0.333333,1,0.666667,0.666667,0.666667,0.166667,0.666667,0.805556,0.6,0.433333,0.566667,0.4,0.6,0.6,0.6,0.166667,0.666667,0.783333,0.583333,0.6,0.001,0,0,0,0,0,7221,6309,2589,100,90,?,?,?,?,?,0,0,0,0,-191.51797,-203.543273,-209.069032,-195.519063,-180.519063
Conocimiento,8,9,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20180909.0224,45,5,4,1,0,80,20,0,0.545455,0.295004,0.357181,63.601796,71.936267,4.959163,2.885088,2.074075,0.991833,0.577018,0.414815,2.074075,0.414815,41.823094,1,3,0.5,1,0.5,1,0,0,0.75,1,0.857143,0.612372,1,1,0.8,0.3,0.7,0.2,0.85,0.8,0.780952,0.612372,1,1,0.761905,0.8,0,0,0,0,0,0,7221,6309,2589,100,90,?,?,?,?,?,0,0,0,0,-190.780124,-202.805427,-208.358851,-194.808882,-179.808882
Conocimiento,8,10,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20180909.0224,45,5,4,1,0,80,20,0,0.545455,0.324808,0.383517,70.027484,77.240249,4.959163,3.186899,1.772264,0.991833,0.63738,0.354453,1.772264,0.354453,35.737167,1,3,0.5,1,0.5,1,0,0,0.75,1,0.857143,0.612372,1,1,0.8,0.3,0.7,0.2,0.85,0.8,0.780952,0.612372,1,1,0.761905,0.8,0,0,0,0,0,0,7221,6309,2589,100,90,?,?,?,?,?,0,0,0,0,-194.111677,-206.13698,-211.442523,-197.892555,-182.892555
Conocimiento,9,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20180909.0224,45,5,4,1,0,80,20,0,0,0.358738,0.428882,88.740478,101.167451,3.956159,3.788145,0.168014,0.791232,0.757629,0.033603,0.15687,0.031374,3.965222,1,4,1,1,0,0,0,0,0.8,1,0.888889,?,0.5,0.825,0.8,0.8,0.2,0.2,?,0.8,?,?,0.5,0.71,?,0.8,0,0,0,0,0,0,7221,6309,2589,100,90,?,?,?,?,?,0,0,0,0,-197.297167,-209.32247,-214.411272,-200.861303,-185.861303
Conocimiento,9,2,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20180909.0224,45,5,4,1,0,80,20,0,0.545455,0.26466,0.384714,65.468643,90.748678,3.956159,3.119344,0.836815,0.791232,0.623869,0.167363,1.270333,0.254067,32.11027,0.75,3,0,0,1,1,0.25,1,1,0.75,0.857143,0.612372,0.75,0.95,0.8,0.05,0.95,0.2,0.9,0.8,0.819048,0.612372,0.75,0.86,0.761905,0.8,0.001,0,0,0,0,0,7221,6309,2589,100,80,?,?,?,?,?,0,0,0,0,-186.313604,-198.338907,-204.097273,-190.547304,-175.547304
Conocimiento,9,3,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20180909.0224,45,5,3,2,0,60,40,0,-0.25,0.437694,0.487948,108.27164,115.10024,3.956159,4.860054,-0.903895,0.791232,0.972011,-0.180779,-0.626838,-0.125368,-15.844619,0.75,3,1,1,0,0,0.25,1,0.75,0.75,0.75,-0.25,0.125,0.679167,0.6,0.85,0.15,0.4,0.6,0.6,0.6,-0.25,0.125,0.583333,0.375,0.6,0.001,0,0,0,0,0,7221,6309,2589,100,100,?,?,?,?,?,0,0,0,0,-187.028672,-199.053975,-205.113017,-191.563049,-176.563049
Conocimiento,9,4,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20180909.0224,45,5,4,1,0,80,20,0,0,0.297038,0.34447,73.477932,81.255725,3.956159,2.79312,1.163039,0.791232,0.558624,0.232608,1.163039,0.232608,29.398183,1,4,1,1,0,0,0,0,0.8,1,0.888889,?,1,1,0.8,0.8,0.2,0.2,?,0.8,?,?,1,1,?,0.8,0,0,0,0,0,0,7221,6309,2589,100,90,?,?,?,?,?,0,0,0,0,-196.682415,-208.707718,-213.825814,-200.275846,-185.275846
Conocimiento,9,5,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20180909.0224,45,5,1,4,0,20,80,0,-0.666667,0.648616,0.671536,139.839156,135.247148,4.959163,8.773442,-3.814279,0.991833,1.754688,-0.762856,-2.677525,-0.535505,-53.991464,0.333333,1,1,2,0,0,0.666667,2,0.333333,0.333333,0.333333,-0.666667,0,0.477778,0.2,0.866667,0.133333,0.8,0.2,0.2,0.2,-0.666667,0,0.416667,0.166667,0.2,0,0,0,0,0,0,7221,6309,2589,100,100,?,?,?,?,?,0,0,0,0,-187.357953,-199.383256,-205.469545,-191.919576,-176.919576
Conocimiento,9,6,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20180909.0224,45,5,5,0,0,100,0,0,1,0.284051,0.311348,61.240382,62.705366,4.959163,2.511389,2.447774,0.991833,0.502278,0.489555,2.447774,0.489555,49.358608,1,3,0,0,1,2,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,7221,6309,2589,100,90,?,?,?,?,?,0,0,0,0,-195.476237,-207.50154,-212.725425,-199.175456,-184.175456
Conocimiento,9,7,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20180909.0224,45,5,3,2,0,60,40,0,0,0.30778,0.412085,66.356176,82.993757,4.959163,3.325853,1.63331,0.991833,0.665171,0.326662,1.63331,0.326662,32.935204,1,3,1,2,0,0,0,0,0.6,1,0.75,?,1,1,0.6,0.6,0.4,0.4,?,0.6,?,?,1,1,?,0.6,0,0,0,0,0,0,7221,6309,2589,100,80,?,?,?,?,?,0,0,0,0,-193.769987,-205.79529,-211.091733,-197.541764,-182.541764
Conocimiento,9,8,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20180909.0224,45,5,4,1,0,80,20,0,0.545455,0.239618,0.314923,51.660684,63.425345,4.959163,2.302205,2.656958,0.991833,0.460441,0.531392,2.656958,0.531392,53.576736,1,3,0.5,1,0.5,1,0,0,0.75,1,0.857143,0.612372,1,1,0.8,0.3,0.7,0.2,0.85,0.8,0.780952,0.612372,1,1,0.761905,0.8,0,0,0,0,0,0,7221,6309,2589,100,90,?,?,?,?,?,0,0,0,0,-190.340179,-202.365482,-208.05979,-194.509821,-179.509821
Conocimiento,9,9,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20180909.0224,45,5,2,3,0,40,60,0,-0.363636,0.430687,0.505765,92.854494,101.86102,4.959163,4.979272,-0.020109,0.991833,0.995854,-0.004022,0.168246,0.033649,3.39263,0.666667,2,1,2,0,0,0.333333,1,0.5,0.666667,0.571429,-0.408248,0.583333,0.755556,0.4,0.733333,0.266667,0.6,0.3,0.4,0.342857,-0.408248,0.583333,0.653333,0.285714,0.4,0,0,0,0,0,0,7221,6309,2589,100,100,?,?,?,?,?,0,0,0,0,-194.583941,-206.609244,-211.853488,-198.303519,-183.303519
Conocimiento,9,10,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20180909.0224,45,5,4,1,0,80,20,0,0.545455,0.32583,0.437143,70.247688,88.040528,4.959163,3.853448,1.105715,0.991833,0.77069,0.221143,1.556778,0.311356,31.391944,1,3,0.5,1,0.5,1,0,0,0.75,1,0.857143,0.612372,0.833333,0.916667,0.8,0.3,0.7,0.2,0.85,0.8,0.780952,0.612372,0.833333,0.883333,0.761905,0.8,0.001,0,0,0,0,0,7221,6309,2589,100,80,?,?,?,?,?,0,0,0,0,-190.272208,-202.297511,-208.340228,-194.790259,-179.790259
Conocimiento,10,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20180909.0224,45,5,3,2,0,60,40,0,0.285714,0.422207,0.433375,104.440565,102.227117,3.956159,4.0568,-0.100641,0.791232,0.81136,-0.020128,-0.410306,-0.082061,-10.371315,0.5,2,0,0,1,1,0.5,2,1,0.5,0.666667,0.408248,0.75,0.9,0.6,0.1,0.9,0.4,0.866667,0.6,0.633333,0.408248,0.75,0.786667,0.583333,0.6,0,0,0,0,0,0,7221,6309,2589,100,100,?,?,?,?,?,0,0,0,0,-197.147062,-209.172365,-214.25907,-200.709102,-185.709102
Conocimiento,10,2,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20180909.0224,45,5,4,1,0,80,20,0,0,0.266314,0.354645,65.877551,83.655888,3.956159,2.681142,1.275017,0.791232,0.536228,0.255003,1.275017,0.255003,32.228668,1,4,1,1,0,0,0,0,0.8,1,0.888889,?,1,1,0.8,0.8,0.2,0.2,?,0.8,?,?,1,1,?,0.8,0,0,0,0,0,0,7221,6309,2589,100,80,?,?,?,?,?,0,0,0,0,-195.133456,-207.15876,-212.373419,-198.82345,-183.82345
Conocimiento,10,3,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20180909.0224,45,5,2,3,0,40,60,0,-0.363636,0.467046,0.547747,115.532419,129.206001,3.956159,5.767508,-1.811349,0.791232,1.153502,-0.36227,-1.157349,-0.23147,-29.254358,0.5,2,1,1,0,0,0.5,2,0.666667,0.5,0.571429,-0.408248,0.5,0.8875,0.4,0.9,0.1,0.6,0.533333,0.4,0.457143,-0.408248,0.5,0.776667,0.285714,0.4,0,0,0,0,0,0,7221,6309,2589,100,90,?,?,?,?,?,0,0,0,0,-192.304393,-204.329696,-209.665366,-196.115398,-181.115398
Conocimiento,10,4,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20180909.0224,45,5,4,1,0,80,20,0,0,0.262272,0.371314,64.877714,87.587787,3.956159,2.90688,1.049279,0.791232,0.581376,0.209856,1.291745,0.258349,32.651504,1,4,1,1,0,0,0,0,0.8,1,0.888889,?,0.5,0.9,0.8,0.8,0.2,0.2,?,0.8,?,?,0.5,0.786667,?,0.8,0,0,0,0,0,0,7221,6309,2589,100,80,?,?,?,?,?,0,0,0,0,-194.59984,-206.625143,-211.848089,-198.298121,-183.298121
Conocimiento,10,5,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20180909.0224,45,5,4,1,0,80,20,0,0.545455,0.21764,0.355668,46.922435,71.631455,4.959163,2.56159,2.397573,0.991833,0.512318,0.479515,2.627345,0.525469,52.979615,1,3,0.5,1,0.5,1,0,0,0.75,1,0.857143,0.612372,1,1,0.8,0.3,0.7,0.2,0.85,0.8,0.780952,0.612372,1,1,0.761905,0.8,0,0,0,0,0,0,7221,6309,2589,100,70,?,?,?,?,?,0,0,0,0,-192.212618,-204.237921,-209.72756,-196.177591,-181.177591
Conocimiento,10,6,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20180909.0224,45,5,4,1,0,80,20,0,0.545455,0.32582,0.414186,70.245671,83.416961,4.959163,3.591952,1.367211,0.991833,0.71839,0.273442,1.624987,0.324997,32.76736,1,3,0.5,1,0.5,1,0,0,0.75,1,0.857143,0.612372,0.833333,0.916667,0.8,0.3,0.7,0.2,0.85,0.8,0.780952,0.612372,0.833333,0.883333,0.761905,0.8,0,0,0,0,0,0,7221,6309,2589,100,90,?,?,?,?,?,0,0,0,0,-182.586355,-194.611658,-201.475967,-187.925998,-172.925998
